returns
-675.9633478017984
-562.4141210462731
-223.07741966846677
-479.42025635241384
-172.77971407074796
-258.28218180011794
-373.85263762433516
-313.8075448262347
-88.73477450327873
-100.24186180794598
-118.38180638235812
-157.39589897633888
-140.22463265771862
-68.34566597556694
-41.197728003297115
-40.912441885419675
-64.23422551477617
-60.02313442856714
-69.05597884329093
-65.64256769012171
-50.907382078232
-41.2621891410562
-34.8517611406031
-30.235978658089714
-52.35423798685933
-43.94515766317851
-52.35102358126624
-38.183298940648754
-34.62814985264703
-29.158181931499104
-28.467090526369496
-22.39352129540992
-30.171237061489126
-21.25214496164544
-21.113734899032366
-22.039839127595585
-22.572890396106843
-25.97376451580774
-20.470030004155163
-20.503784197671234
-24.34526279642953
-17.837666436540275
-23.997413935812038
-19.825992657016872
-13.826472063890765
-20.93686109992332
-17.347351493477902
-18.545218768422814
-19.38639009001248
-18.845602991788645
-19.757158744380018
-14.92653429617635
-17.784567263598767
-16.64001810758981
-20.644157085996028
-17.26682553516325
-19.691078657270086
-13.191307200111506
-17.169773009960895
-15.252960473556767
-17.110100847849285
-16.24589465936348
-18.278108450200417
-20.977416710982997
-16.809739650776375
-16.446659685878505
-18.986039254271425
-16.12563705592405
-17.957269682485613
-16.059705121389644
-15.960211301199548
-13.164973294255258
-16.877543376918968
-16.61609759051649
-16.25804183757552
-16.58385319803788
-15.90381931243824
-15.585775538187269
-16.43096647975795
-16.155837364109214
-15.381783957218941
-15.447053504142733
-16.12123745015319
-14.586582048957322
-16.12293862675301
-16.143123386565957
-16.314135971104015
-14.105287877648767
-14.178081979500805
-14.530555701854798
-14.790108011371407
-13.297724863914144
-16.012530361190418
-14.17036262949191
-14.224552859756384
-16.67244439082953
-16.163544363413862
-15.727899212070243
-14.537931281117883
-15.638803374633476
-17.606805741055293
-14.004776936824383
-12.83514875580214
-11.955744401953783
-12.617107907818871
-15.599602815369696
-14.962773447115957
-15.985643329786704
-14.714335562778592
-15.025249126709507
-14.583503557556774
-13.396433470654905
-12.76250508812342
-13.899393849687607
-11.195376737474504
-11.793491817173834
-15.319229739155924
-16.024036214285488
-13.130542724291539
-15.101513759200271
-12.890408899774659
-15.418202057735218
-13.33823218404838
-11.075174206999193
-11.572119923172583
-14.615489436010073
-16.654237909219
-12.710500344971857
-14.128653328204548
-14.450741079519487
-12.156468699450501
-14.825385219501147
-12.244402200998138
-12.537820723105423
-13.858147018169136
-12.732889251793233
-13.016964728635797
-14.210321819308716
-13.620709331678578
-13.52055694073066
-16.574360361011312
-11.373496499376568
-14.858038978471107
-15.701028646987767
-14.115240697749426
-13.801239588245071
-11.970353689578063
-13.388223695237611
-13.414002569454194
-11.474465346311538
-10.893283964003873
-11.97849185807891
-12.405032152895576
-10.092452840635593
-13.063128077827015
-13.622505566436008
-12.941345681574917
-14.22452793417772
-12.117750433000621
-12.758795492833405
-12.589609224037801
-11.971643650699434
-12.796970811818772
-12.841766732202995
-13.533761972415554
-12.67948697915564
-12.93441016084833
-12.772150629860953
-12.195596281730817
-11.38167932174329
-11.774509778483536
-10.972465409122588
-13.568676876156225
-12.930900532452029
-12.005423890746364
-9.974485585991617
-10.106109113811854
-11.094658384304402
-11.315041569996021
-11.242318354307839
-13.142883101850888
-11.09683746086255
-11.432669740995696
-15.284292969360175
-15.12153303015547
-14.164679490248902
-14.295414535072023
-13.187118117246788
-13.914940396690545
-11.998501282859593
-11.42845362824311
-9.663818803475484
-11.902385418478767
-11.707743299433035
-12.414435387369576
-13.297874137527247
-14.50924350501364
-10.986026458787148
-10.514908932952155
-10.155585387944368
-13.306456433140324
-12.230294985224475
-11.700752930732051
-9.678587503056221
-9.942830331333337
-11.914752847621283
-10.436635892121089
-11.253281135513886
-11.015936759707653
-9.102295242352186
-10.804223115143651
-10.889153438979665
-11.416955330644056
-10.390201681507568
-10.194836389938263
-9.464765344834008
-10.152399890166704
-11.228784626730084
-8.482865623233215
-10.845466400588666
-10.513714131330572
-10.713429564273333
-9.89375067388432
-9.824817677411746
-10.007749426186333
-9.799564160257038
-10.868307940591135
-10.822577639382162
-10.282960903077232
-11.863227252316497
-9.894760856343785
-10.800669187494233
-9.888429381565006
-12.068382952283066
-10.840263620928175
-8.628694307445913
-10.618512649063566
-10.15113571592415
-10.020797851228606
-9.84573038470801
-11.772943484689014
-9.95560603244181
-9.331002426934768
-12.149542322306916
-9.075746707648646
-10.55658127076193
-9.998333586648071
-10.097079898587387
-10.636659168377548
-9.593206156733604
-10.9987670250374
-9.185039756825795
-10.682407190935127
-11.537158609449605
-9.429961648711927
-9.699338167458508
-9.357313426507032
-10.704290708780947
-8.631121378176527
-9.633303735731717
-11.502297297512804
-10.820215883107306
-11.136083871581944
-9.868273278914755
-10.543895955510354
-9.911779558684099
-9.090371273658711
-9.398795881913198
-10.159838149909138
-9.03394673324364
-10.594959187361045
-8.71488270551749
-10.816124853261263
-11.857228322630963
-8.841318994422945
-9.419699432664654
-10.0521151719641
-9.929488122325067
-10.54882626597961
-10.083117182601711
-12.152765340296714
-10.09868660384361
-10.014191470326
-9.303550802578007
-11.350902112126928
-11.027187014369781
-9.542261910978187
-10.302510288940944
-9.67266333801275
-12.214122220682407
-10.061830027861703
-10.21480933596407
-10.816627150741496
-8.831557934324787
-9.699094567013876
-10.377262721932665
-9.365371670961364
-11.130369772334184
-9.820581434761078
-8.612876463644424
-9.131106532901311
-10.431686865789894
-9.327454813959866
-10.649159427182916
-9.490214168615239
-8.982575183447722
-9.854823898423682
-9.091858076503064
-8.431705984166893
-9.014623113779667
-8.70550439348373
-11.405010533399663
-13.222659489251626
-9.646009133392266
-8.677823716873656
-10.89245364972458
-10.356056455790654
-9.27095308279782
-9.876309796101665
-9.720917881651395
-9.943790706249953
-9.479935846272994
-10.800780701437613
-10.229497300684834
-11.258098809641986
-11.599159306812796
-9.289402947758456
-12.301842060383294
-10.320518651182386
-10.05457529466673
-9.740535339928938
-9.584252874492586
-10.054293439143503
-10.409319382030374
-8.555271902743565
-9.036013954403115
-10.846087162484126
-9.610977776154368
-9.51313445036835
-9.39255291979724
-7.913113864188325
-10.453525427805577
-7.859083777290808
-9.602042576587115
-9.257987875152526
-9.175218821880215
-6.834622019642504
-8.254959968088047
-9.940712068091187
-10.504063612091324
-9.614213758942391
-9.288770985548027
-11.467511725821234
-10.298697868887892
-9.017774668185103
-9.068617590891089
-9.937211810397503
-10.735116112482881
-10.118323171300114
-9.425989418838233
-10.579906566753627
-9.425327723656192
-9.197669377970895
-9.852858774560962
-9.953413826450994
-9.386825229942565
-9.959491366301046
-10.37486097175048
-9.513633679427569
-8.927369070543662
-11.72527644012229
-8.832061968535399
-9.187234900410331
-9.171786941371911
-9.260696818865545
-9.695924515664775
-9.119104353291341
-9.72304960574985
-9.885802033914855
-10.564407900648213
-9.217221247099674
-10.091703967367934
-11.526581521234895
-9.586161489247626
-8.009460354949518
-9.342033350998602
-9.556457434755568
-9.975901316167022
-9.3045142417811
-8.76504963133188
-10.492244286782578
-11.157562708499784
-11.183713245794369
-9.103268569460743
-9.615540017380091
-8.257279715764316
-9.071592460526547
-8.789736428963474
-9.513755023276321
-9.01778411066658
-10.242179247248286
-8.347673193299642
-8.359347846607603
-8.760328099825259
-9.431212771071106
-10.54111718044239
-8.350857050547754
-8.943161064872564
-10.090700041862746
-8.887158546438544
-9.44035686256573
-8.956709527262003
-8.490106741457025
-8.029614921462958
-8.919898129327496
-8.294694867702473
-9.259463959184842
-8.618944543264348
-9.826059983895215
-8.468143539332008
-8.421725238509293
-8.548768221833905
-8.70840549788502
-8.292445330256605
-9.716204436875115
-7.686427312335407
-9.009109336597545
-8.42018212519192
-8.473279049319062
-9.048146503711223
-7.926903335423109
-9.512268437043543
-9.50671861895929
-8.914170208568814
-9.471816517703306
-7.986748838959256
-8.26066884031694
-8.43504306310269
-7.909455710343081
-8.248514581192637
-8.1678886630103
-8.696337156891657
-10.39316389649498
-8.670182492905626
-9.55233654922943
-8.341085499250484
-8.58176728226913
-7.734624172344893
-9.906217675922433
-9.568230968208013
-8.862992242559468
-10.027830620031871
-9.150111650025837
-8.334764531948496
-8.719351948121595
-9.22729815905443
-8.59265900619075
-7.974530100200076
-10.30921872052351
-8.795181940451494
-8.726427311002496
-9.502893123729715
-7.8942903861481035
-10.011643843796572
-9.130890412634667
-8.87380546043924
-8.366785773631527
-9.84917575903184
-7.536428398000052
-7.739040464467161
-9.526692414843708
-9.208734661439879
-7.759412761584251
-9.82095405038307
-7.899245282818815
-8.438895271274298
-8.15923211857365
-9.344128955887072
-10.714565642274362
-9.878783115875214
-7.560845253080727
-7.587829804735796
-8.328248682851445
-10.111433609719844
-7.490221880603701
-8.556394806137494
-7.9946853258896144
-8.088216056131063
-8.31412566377573
-9.108522610326048
-8.181256795392674
-8.58019352959979
-7.977191264538974
-8.364785562217087
-8.30042686509228
-8.031112737567073
-8.624148483342026
-8.4760490177184
-8.002981154089992
-8.90344211361442
-7.614979606630471
-9.065985161058652
-8.368264186262136
-7.835530853691891
-7.753008905009472
-9.613911513967464
-9.283925940986148
-9.357900000872837
-8.524264602742546
-9.275938488407412
-10.427786839868306
-8.520146316882366
-8.148871873242456
-9.252722733534524
-10.155174794561741
-8.525299540997686
-8.498678337560657
-9.480774881040968
-9.96626761375743
-9.332141882434223
-9.115125565648087
-9.811677340711698
-8.845755794548976
-8.963436723278011
-7.862977317755684
-8.285357289119771
-8.219701570645237
-9.590797442078465
-8.530202971260863
-7.400437164730011
-8.071823050942019
-8.174438405147113
-6.709261702182068
-8.01692589821036
-8.75470795594179
-8.81236559598032
-8.274010150509163
-7.918450266528323
-7.650683983230905
-7.306978073349839
-8.927284615150295
-8.50233565346409
-12.1933116687405
-8.544743136445144
-7.742727864190352
-8.877672701899163
-8.096743950420327
-9.445121560046537
-8.40950676527064
-8.07157694701938
-9.31146900389372
-8.774242782090724
-8.497543473458032
-8.12773327082157
-9.01111333929689
-9.618671797627444
-8.274343127690743
-7.553998325719483
-8.700490455625353
-7.496483570286599
-7.6040695564056655
-9.112177355487807
-10.127115878990894
-7.6429280014068555
-8.886529823909601
-9.871602179554857
-9.267526055455724
-10.337131344002795
-8.439384900372344
-8.050686199415912
-8.760143616413586
-8.96534980248121
-8.160371732242583
-8.610122938219236
-7.518721445076165
-8.310767614515155
-8.195290651453785
-7.952661596748835
-9.309698635605987
-8.847874252288618
-8.272809126896323
-7.589305943291578
-8.330413288484742
-7.2744428103333165
-8.454752939918215
-7.309652023542011
-7.266675933043917
-6.936513556096824
-7.807864071731461
-6.741090819041707
-7.4790738664648035
-7.055401076288359
-7.794331627193525
-6.679077078824277
-7.774239509165477
-8.564386143319508
-9.685516143519493
-7.766019490659971
-7.70135312879881
-8.482242968758264
-8.311911057923432
-7.895584781286283
-8.135416585636397
-8.826222464635748
-8.094809530098722
-8.437374796742114
-8.596581460821119
