KL10,KL12,KL14,KL16,KL18,KL20
0.9204018679675785,0.8210665716077163,0.7437164400045272,0.6897802742475861,0.6459974144760304,0.6069494935347831
0.6643835735648406,0.5748064088012523,0.5082413088632117,0.45819760523949027,0.41499348016468174,0.3796964115209687
0.6062698091675987,0.5237783033534881,0.4628136140075428,0.4126917431822445,0.3684023935490272,0.33512456704172405
0.553616345576933,0.4776698463866335,0.42161380496564277,0.3751950198711287,0.3335984183373229,0.30248415306029314
0.5620815955299578,0.4860612996939348,0.42991401625133935,0.3833761055097303,0.34062324319293324,0.3088635240445147
