KL10,KL12,KL14,KL16,KL18,KL20
0.33748561745735456,0.3394148726994872,0.29578062936082583,0.3072029832161894,0.3092945448480472,0.3347034973217528
0.09207006607512262,0.09050024053906475,0.08237213256375352,0.07378520452488453,0.07560478005389695,0.0821772189264793
0.062256461002907826,0.05765285090561139,0.05475511238868506,0.05218561837869533,0.05022430635226054,0.04689317116565016
0.032854948278860915,0.0292696487521111,0.031462342009011976,0.03264439382746571,0.03371116827654246,0.038999597963150265
0.017268992892362462,0.01565204638849464,0.017995779454837962,0.019483345120728794,0.021329921131673493,0.02442071618071684
0.01961755460727212,0.014673349898976062,0.013459798089003888,0.01160859151567791,0.010749000842946414,0.012518727070030189
0.011718377271176503,0.008817140232553583,0.008385143224537654,0.007780240303961764,0.008242999653899508,0.011213969263801606
0.010064639813894388,0.009063399739387674,0.009383479706632962,0.011242417604571819,0.01169018750730235,0.013254505167542513
0.006895798532941392,0.005561735531315854,0.005743989888950265,0.007091332578833851,0.007820941166037071,0.009892555055790621
0.009022079921652184,0.007254025068176725,0.006137191352099244,0.005583200163975436,0.004909449117454648,0.005205294770451585
